,Age,Gender,Income,Location,Device,Interest_Category,Time_Spent_on_Site,Number_of_Pages_Viewed,Click
1549,26,Male,59519,Suburban,Mobile,Travel,62.62876559491504,11,1
1550,32,Male,69649,Urban,Desktop,Technology,83.99953075932541,18,0
1551,41,Female,54524,Suburban,Desktop,Sports,96.06925191855724,3,0
1552,21,Female,53885,Urban,Tablet,Fashion,72.04714445607569,15,0
1553,29,Male,64369,Rural,Tablet,Fashion,109.5255405739672,11,1
1554,54,Male,50676,Suburban,Desktop,Travel,113.32901639164524,11,0
1555,54,Male,84093,Urban,Desktop,Technology,12.396710667262106,11,1
1556,60,Female,67764,Suburban,Mobile,Fashion,51.27261204725805,19,1
1557,23,Female,70799,Suburban,Desktop,Fashion,7.69778749793276,1,1
1558,56,Male,99414,Suburban,Tablet,Technology,42.88291559806093,5,0
1559,63,Male,92307,Urban,Desktop,Fashion,66.73984506661924,10,1
1560,41,Male,51923,Rural,Mobile,Technology,109.74141700864412,10,0
1561,28,Female,98388,Rural,Tablet,Technology,102.35374708352133,14,1
1562,30,Female,67574,Rural,Tablet,Technology,19.66246856727836,2,0
1563,51,Female,63391,Urban,Tablet,Travel,15.698493095203006,4,1
1564,42,Male,73664,Rural,Tablet,Technology,72.76574395701671,2,0
1565,24,Male,87384,Urban,Desktop,Technology,66.19356683276001,18,1
1566,21,Female,51027,Suburban,Mobile,Sports,35.633428764452745,13,0
1567,25,Male,55464,Suburban,Desktop,Sports,108.43710472369105,19,1
1568,37,Female,54485,Rural,Desktop,Travel,111.64713708807865,5,1
1569,46,Male,39456,Urban,Tablet,Technology,51.30031540911871,2,1
1570,62,Male,94795,Suburban,Mobile,Sports,107.38479406805483,11,0
1571,63,Male,55554,Urban,Tablet,Sports,49.154122840241854,18,1
1572,27,Male,66922,Urban,Desktop,Fashion,89.73393566041551,6,1
1573,60,Female,33409,Suburban,Desktop,Technology,59.73335501798827,10,1
1574,51,Male,89327,Urban,Tablet,Sports,19.097062998326045,17,0
1575,43,Female,56639,Suburban,Desktop,Travel,111.71243314225748,11,1
1576,58,Female,83627,Suburban,Desktop,Fashion,57.22110823841671,19,1
1577,20,Female,39692,Suburban,Tablet,Fashion,89.46600963707643,17,0
1578,23,Male,98840,Urban,Desktop,Technology,47.2249886595986,4,1
1579,22,Female,74200,Suburban,Mobile,Technology,7.171301036266986,14,0
1580,22,Female,77415,Urban,Tablet,Fashion,16.560991249561127,4,1
1581,64,Female,38074,Suburban,Mobile,Travel,62.065240141341306,14,0
1582,40,Male,35549,Suburban,Desktop,Technology,84.34590106953168,4,0
1583,26,Male,49963,Rural,Desktop,Technology,43.49456255661709,6,0
1584,52,Female,72265,Rural,Tablet,Fashion,84.9811728054298,9,1
1585,37,Male,36061,Rural,Desktop,Fashion,85.34309278467494,12,1
1586,59,Female,78226,Urban,Tablet,Technology,85.95262934270055,8,0
1587,52,Female,48810,Urban,Tablet,Sports,61.64001321235847,4,1
1588,35,Male,80006,Suburban,Tablet,Technology,110.21190726397296,5,1
1589,34,Female,42800,Suburban,Tablet,Sports,61.25759956777079,6,0
1590,41,Male,95476,Suburban,Tablet,Fashion,56.78049725211339,5,0
1591,20,Male,89460,Suburban,Mobile,Sports,27.928794186222103,19,0
1592,49,Female,77767,Urban,Tablet,Travel,40.3803350459787,8,0
1593,52,Male,48054,Suburban,Mobile,Fashion,9.868466639604884,9,1
1594,55,Male,95319,Suburban,Desktop,Technology,77.85655876585957,15,1
1595,30,Female,65397,Rural,Tablet,Technology,33.58161055161568,4,1
1596,64,Female,33233,Suburban,Desktop,Fashion,39.97785426582848,9,1
1597,42,Male,45068,Suburban,Tablet,Fashion,93.64366999139693,7,1
1598,26,Male,85727,Suburban,Mobile,Travel,42.630436063567196,8,1
1599,21,Female,90453,Urban,Mobile,Fashion,32.85252758151135,15,0
1600,31,Male,45832,Rural,Mobile,Technology,24.44164115037616,19,1
1601,54,Male,33682,Suburban,Desktop,Travel,94.10871625092493,15,1
1602,51,Male,43383,Suburban,Tablet,Technology,19.916219668853092,5,1
1603,28,Male,78160,Rural,Desktop,Sports,57.18168242879066,19,0
1604,58,Male,43666,Suburban,Mobile,Fashion,63.296963348877355,7,0
1605,20,Male,78817,Urban,Desktop,Sports,84.04983995885718,6,1
1606,45,Male,54642,Suburban,Mobile,Technology,77.82760046829448,19,0
1607,46,Female,61830,Urban,Mobile,Sports,98.2328773886951,17,0
1608,26,Female,30234,Urban,Mobile,Sports,10.146414901517387,10,1
1609,20,Female,77616,Suburban,Tablet,Technology,39.09068334963068,19,1
1610,42,Female,29221,Rural,Tablet,Technology,37.21542365916867,11,1
1611,51,Female,31410,Urban,Mobile,Fashion,21.791944143092447,15,0
1612,29,Male,81413,Rural,Desktop,Sports,38.25549919349096,10,0
1613,59,Male,21051,Suburban,Desktop,Travel,40.623011126433894,11,1
1614,26,Male,95301,Urban,Tablet,Travel,65.01671312166,3,0
1615,32,Male,96918,Suburban,Mobile,Technology,81.32601507651944,3,0
1616,57,Female,98116,Rural,Desktop,Technology,48.826559065358616,18,0
1617,42,Male,76563,Suburban,Mobile,Sports,87.73907660103883,11,1
1618,22,Male,64757,Suburban,Desktop,Technology,43.6590139366517,18,1
1619,28,Female,97475,Urban,Tablet,Travel,38.38262289119744,15,1
1620,51,Male,71257,Suburban,Mobile,Fashion,67.2366264235578,7,1
1621,41,Male,20307,Suburban,Mobile,Fashion,7.72738143516592,10,1
1622,32,Female,76889,Suburban,Desktop,Sports,14.175749217910042,10,0
1623,55,Male,88895,Urban,Desktop,Fashion,53.06649751245061,13,0
1624,25,Male,55944,Rural,Desktop,Technology,113.43496181005199,15,0
1625,22,Male,58134,Rural,Mobile,Technology,87.97385468199371,18,0
1626,43,Male,47323,Suburban,Tablet,Technology,15.134555492564141,4,0
1627,35,Male,91762,Urban,Tablet,Technology,102.32657146980047,17,0
1628,23,Female,45954,Suburban,Desktop,Sports,89.21458861994081,3,1
1629,54,Female,75021,Rural,Tablet,Fashion,75.25885045580512,2,1
1630,30,Female,99866,Urban,Desktop,Travel,99.33369047005539,4,0
1631,45,Female,90427,Rural,Tablet,Fashion,51.47263249044007,1,1
1632,22,Female,24992,Rural,Mobile,Technology,30.472620848193067,15,0
1633,30,Female,21961,Urban,Desktop,Travel,63.88268974750732,1,0
1634,34,Male,32497,Urban,Tablet,Sports,68.11680189324949,6,1
1635,57,Female,52551,Suburban,Mobile,Technology,66.90753278113988,7,1
1636,62,Female,96384,Suburban,Tablet,Technology,69.98348602021211,19,0
1637,49,Male,75755,Rural,Mobile,Travel,114.1010655975058,12,1
1638,46,Male,33255,Urban,Mobile,Sports,108.7582466560666,1,0
1639,20,Female,24567,Urban,Tablet,Travel,105.70745920427802,7,0
1640,57,Male,68847,Suburban,Tablet,Sports,97.16293325449212,19,0
1641,51,Female,68003,Rural,Mobile,Technology,113.49423233550782,13,0
1642,57,Male,40389,Rural,Mobile,Fashion,16.326883793131373,12,0
1643,44,Female,64523,Suburban,Mobile,Technology,35.489175066260046,12,1
1644,30,Male,81576,Urban,Desktop,Fashion,61.931433750277264,13,0
1645,62,Male,63919,Suburban,Mobile,Fashion,102.3514667091916,14,1
1646,50,Female,23358,Suburban,Desktop,Sports,63.09405682511424,12,0
1647,23,Female,96524,Suburban,Mobile,Travel,91.0239950242827,12,1
1648,41,Female,25698,Suburban,Desktop,Sports,20.980389103625363,6,0
1649,36,Female,86809,Urban,Mobile,Technology,34.02758849230442,10,1
1650,33,Female,75805,Suburban,Mobile,Travel,89.15425092933232,9,0
1651,57,Male,51349,Urban,Mobile,Fashion,23.944411022088264,2,0
1652,45,Female,96777,Suburban,Tablet,Fashion,45.405932485316576,7,1
1653,50,Female,70248,Rural,Tablet,Technology,35.45961964856072,9,1
1654,58,Male,95033,Urban,Mobile,Travel,45.234094835585026,12,1
1655,30,Male,64041,Rural,Desktop,Technology,86.45726564396658,5,1
1656,60,Female,51954,Suburban,Desktop,Technology,47.30242583142212,1,1
1657,62,Male,28002,Suburban,Mobile,Sports,68.85528209991313,15,1
1658,42,Male,89783,Suburban,Tablet,Technology,16.49216586125711,8,0
1659,59,Female,39738,Urban,Desktop,Travel,97.5770347219822,1,0
1660,53,Male,30703,Rural,Tablet,Technology,47.53719194953436,18,0
1661,44,Male,69422,Urban,Desktop,Travel,79.58142828883437,13,1
1662,55,Female,81899,Urban,Mobile,Fashion,88.41980419111076,1,1
1663,24,Female,32392,Suburban,Tablet,Technology,29.111006042845545,5,1
1664,22,Male,64724,Rural,Desktop,Travel,106.73762326963525,18,0
1665,60,Male,52299,Suburban,Mobile,Fashion,75.86578893479958,16,1
1666,62,Female,35641,Urban,Mobile,Travel,54.30339130142037,10,0
1667,48,Male,99534,Suburban,Mobile,Fashion,25.968546111495247,4,1
1668,40,Male,26305,Rural,Tablet,Sports,113.36460785863878,1,1
1669,59,Male,38782,Suburban,Tablet,Technology,91.83284347513688,8,1
1670,27,Female,98257,Rural,Mobile,Technology,28.92282471432362,5,0
1671,49,Male,97963,Rural,Tablet,Fashion,43.83673909328582,2,1
1672,60,Male,40566,Suburban,Desktop,Sports,98.11253968012842,17,0
1673,47,Female,87766,Urban,Mobile,Travel,85.00293126976398,7,1
1674,56,Male,26511,Suburban,Mobile,Sports,93.0651936623083,17,1
1675,48,Male,46177,Urban,Tablet,Travel,55.738126754487226,6,1
1676,35,Female,24765,Urban,Mobile,Travel,87.39477020384919,15,1
1677,53,Female,40354,Suburban,Desktop,Technology,49.44677812935008,5,0
1678,19,Female,43929,Urban,Tablet,Fashion,29.29523544789259,15,1
1679,31,Female,48820,Urban,Tablet,Technology,77.75785900675639,18,0
1680,30,Male,49523,Suburban,Mobile,Technology,117.24160144386133,18,1
1681,46,Male,91088,Suburban,Mobile,Technology,40.719111710462904,6,1
1682,29,Female,86163,Suburban,Mobile,Travel,58.011503104442056,2,1
1683,56,Female,97525,Urban,Tablet,Technology,82.51015767303316,17,0
1684,19,Male,33780,Rural,Mobile,Travel,67.2732224440861,4,1
1685,49,Female,26589,Urban,Desktop,Fashion,101.99419650654066,12,0
1686,30,Male,54812,Rural,Mobile,Travel,92.60041124399433,19,0
1687,63,Female,65939,Suburban,Mobile,Travel,11.70417844417106,2,1
1688,44,Male,71493,Rural,Tablet,Sports,119.81844190123401,2,0
1689,58,Female,60953,Suburban,Mobile,Technology,91.52628217773874,14,1
1690,34,Female,85785,Suburban,Tablet,Technology,104.34888137382302,15,0
1691,57,Male,39309,Rural,Mobile,Technology,79.88773689096483,2,0
1692,48,Female,74195,Suburban,Desktop,Technology,103.47278972537767,4,0
1693,51,Male,45901,Rural,Desktop,Sports,17.92404211680158,19,0
1694,41,Male,43576,Suburban,Tablet,Sports,44.98985108932129,9,1
1695,62,Male,51508,Urban,Tablet,Sports,105.78840851451666,7,0
1696,52,Male,94711,Urban,Mobile,Sports,28.190349295692606,13,1
1697,23,Male,45464,Suburban,Mobile,Technology,13.997841336702614,12,0
1698,36,Female,80281,Suburban,Desktop,Travel,95.63367809370018,3,1
1699,47,Female,36260,Rural,Mobile,Fashion,101.08090789897906,13,1
1700,24,Male,55440,Urban,Desktop,Sports,23.70500509183857,15,0
1701,27,Female,76683,Rural,Tablet,Travel,103.24978802001228,14,0
1702,58,Male,61430,Suburban,Mobile,Sports,83.9782964936745,9,1
1703,49,Female,21987,Suburban,Tablet,Technology,64.80950856990715,13,0
1704,51,Female,45105,Rural,Mobile,Technology,100.47877216985927,4,0
1705,45,Female,98484,Suburban,Desktop,Travel,53.21366367168107,8,0
1706,32,Female,33026,Urban,Tablet,Travel,27.30930496569068,3,0
1707,47,Male,88309,Rural,Tablet,Travel,37.75805781022057,2,0
1708,54,Male,65927,Urban,Mobile,Technology,63.093862103731205,19,0
1709,46,Female,95414,Urban,Tablet,Technology,66.10304115741522,8,0
1710,39,Female,77535,Urban,Desktop,Fashion,97.64179504074187,17,0
1711,21,Male,62946,Rural,Tablet,Travel,96.00556322001846,13,0
1712,37,Female,76561,Suburban,Tablet,Fashion,71.85715407852611,7,1
1713,49,Male,30377,Urban,Mobile,Sports,94.79033058702979,9,0
1714,53,Male,73592,Urban,Tablet,Fashion,27.053947703772163,12,0
1715,21,Male,27347,Urban,Mobile,Sports,10.757420615728849,14,0
1716,44,Female,53776,Suburban,Mobile,Sports,105.46788960299051,14,0
1717,34,Male,23783,Suburban,Tablet,Fashion,13.688766782718501,15,0
1718,29,Female,75798,Rural,Desktop,Travel,33.369169420559686,3,1
1719,39,Male,24298,Suburban,Mobile,Sports,84.96167920680422,15,1
1720,34,Female,90204,Rural,Tablet,Travel,52.08651282714055,19,0
1721,27,Female,75161,Rural,Mobile,Technology,105.77610654028351,14,1
1722,18,Female,80652,Rural,Desktop,Sports,39.267676386161,8,0
1723,39,Male,54484,Rural,Desktop,Technology,6.365204866976319,5,0
1724,43,Male,40922,Rural,Mobile,Fashion,39.575398664485576,19,1
1725,35,Female,54028,Urban,Desktop,Travel,71.47863065625565,4,1
1726,31,Female,40316,Suburban,Tablet,Fashion,48.23291317137873,14,1
1727,64,Female,96996,Urban,Tablet,Sports,66.51036691225686,16,1
1728,46,Male,36968,Rural,Mobile,Technology,105.80878366602715,6,1
1729,29,Male,50266,Suburban,Desktop,Sports,109.93578123649237,6,0
1730,53,Male,44000,Urban,Tablet,Fashion,35.58701743522289,3,0
1731,52,Male,34011,Urban,Tablet,Travel,58.146154426038585,15,0
1732,29,Female,22866,Rural,Tablet,Travel,68.1515617527669,3,1
1733,24,Female,25898,Urban,Mobile,Sports,114.14793254214841,11,0
1734,46,Male,38395,Urban,Mobile,Sports,119.84099170390424,3,1
1735,28,Male,59019,Urban,Tablet,Technology,32.071833616775564,10,0
1736,50,Female,24006,Urban,Tablet,Fashion,88.60268520476878,18,1
1737,23,Male,54393,Urban,Desktop,Sports,48.47357215681744,1,1
1738,64,Male,30956,Rural,Desktop,Technology,5.932442641914521,16,0
1739,32,Male,70042,Rural,Desktop,Sports,6.064040080128771,16,0
1740,49,Male,26078,Urban,Mobile,Travel,57.96509086965941,10,0
1741,28,Male,49631,Rural,Tablet,Technology,61.15851499549848,1,0
1742,40,Male,82901,Rural,Mobile,Technology,7.595515105945905,4,1
1743,43,Female,89497,Suburban,Tablet,Sports,83.99665292904479,3,0
1744,51,Male,61574,Urban,Desktop,Fashion,38.81038968841961,5,1
1745,63,Male,51417,Rural,Desktop,Travel,69.38770667663418,12,0
1746,51,Female,85006,Rural,Desktop,Fashion,39.60569341402316,12,0
1747,46,Female,59454,Urban,Desktop,Technology,24.220446209970326,13,0
1748,21,Female,21587,Suburban,Tablet,Fashion,51.824979938870655,12,0
1749,34,Male,74710,Urban,Desktop,Technology,31.711436950907586,16,0
1750,52,Female,95886,Suburban,Tablet,Fashion,66.50211234570432,13,1
1751,30,Male,38816,Urban,Tablet,Sports,27.865280982945194,5,0
1752,58,Male,49432,Urban,Mobile,Fashion,63.46668731413211,4,1
1753,56,Male,68617,Urban,Desktop,Technology,23.098529209919768,15,0
1754,32,Female,92373,Urban,Desktop,Travel,82.16209159086527,12,1
1755,46,Female,54217,Suburban,Mobile,Travel,91.70283371076377,19,0
1756,46,Female,40884,Suburban,Tablet,Travel,17.695336938742386,19,0
1757,28,Female,25454,Rural,Desktop,Technology,58.797277384294006,11,0
1758,49,Female,94960,Urban,Tablet,Fashion,13.150245575310462,6,1
1759,19,Male,63618,Suburban,Mobile,Travel,73.79098123733027,9,1
1760,64,Male,82671,Suburban,Tablet,Travel,35.40649426190922,1,0
1761,31,Male,67111,Suburban,Desktop,Travel,65.6768125364514,12,0
1762,37,Male,59613,Urban,Tablet,Sports,64.50801607919348,14,0
1763,39,Female,79993,Rural,Tablet,Technology,111.30074981228705,6,1
1764,28,Female,28848,Suburban,Desktop,Technology,68.14457059540314,1,0
1765,44,Male,98672,Urban,Desktop,Technology,72.0448251676063,2,1
1766,20,Female,86125,Suburban,Tablet,Technology,51.190109462903735,11,0
1767,34,Female,81602,Suburban,Tablet,Technology,114.14415436602394,3,1
1768,61,Male,92045,Rural,Mobile,Sports,94.37637958555511,10,1
1769,45,Male,62222,Suburban,Desktop,Fashion,37.82160838482678,6,1
1770,46,Female,69223,Suburban,Tablet,Sports,102.08410236426668,6,0
1771,38,Female,85333,Urban,Desktop,Travel,54.72558142128535,2,1
1772,64,Male,72732,Urban,Mobile,Sports,100.2967215063633,10,0
1773,33,Male,69420,Rural,Tablet,Technology,99.63212785375273,6,1
1774,54,Male,95504,Urban,Tablet,Sports,26.720071477728254,17,0
1775,37,Female,22462,Urban,Tablet,Technology,85.63123010911134,14,1
1776,23,Male,29460,Rural,Desktop,Sports,38.42394147025108,5,1
1777,36,Male,29275,Suburban,Mobile,Technology,39.21165704915684,17,0
1778,22,Female,33269,Rural,Desktop,Travel,39.08002884126678,2,0
1779,20,Female,85942,Urban,Tablet,Technology,88.44034846939404,9,1
1780,18,Female,92920,Rural,Mobile,Sports,31.42999480614165,12,1
1781,55,Female,42553,Suburban,Tablet,Travel,5.104171053300376,19,0
1782,32,Female,44366,Rural,Tablet,Sports,87.2522381505028,7,1
1783,51,Male,64036,Urban,Desktop,Travel,24.686245541039405,9,1
1784,52,Male,37369,Urban,Tablet,Fashion,17.015475460400985,16,0
1785,42,Female,31795,Rural,Mobile,Fashion,32.314353868316914,11,0
1786,41,Female,90021,Suburban,Tablet,Fashion,48.688560067110956,12,0
1787,29,Female,88154,Rural,Tablet,Sports,59.729227659418086,15,1
1788,35,Female,50143,Suburban,Desktop,Sports,10.125554681952543,18,1
1789,32,Female,49425,Suburban,Mobile,Travel,116.61593325214645,19,1
1790,61,Male,95139,Rural,Desktop,Travel,87.34725114324918,16,0
1791,33,Male,25368,Suburban,Tablet,Travel,42.16731751229866,15,1
1792,44,Male,24621,Urban,Desktop,Travel,41.65018458782069,5,0
1793,25,Male,78829,Rural,Desktop,Technology,56.58239317737283,11,0
1794,63,Female,80294,Suburban,Desktop,Fashion,77.01815461774879,15,1
1795,42,Male,34719,Urban,Desktop,Technology,21.832902657731292,18,0
1796,34,Female,49227,Rural,Tablet,Technology,26.726928582969517,13,1
1797,46,Female,27566,Urban,Tablet,Technology,103.83497702585835,4,0
1798,25,Female,32306,Urban,Mobile,Technology,34.46931624724334,17,0
1799,32,Male,73822,Urban,Desktop,Fashion,48.72242476714541,4,0
1800,44,Female,44042,Suburban,Desktop,Technology,105.19626285926346,16,1
1801,63,Male,35086,Rural,Mobile,Travel,81.26200038097959,15,0
1802,24,Male,37387,Rural,Desktop,Sports,44.29686612429416,14,1
1803,20,Female,47042,Suburban,Mobile,Travel,83.62544775833139,12,0
1804,46,Female,71618,Rural,Tablet,Sports,7.263569768862577,3,0
1805,61,Female,38323,Urban,Mobile,Travel,89.598905901307,10,0
1806,41,Male,38019,Rural,Desktop,Travel,61.00684465936754,8,1
1807,20,Female,95426,Suburban,Mobile,Sports,98.51594693771304,6,1
1808,37,Male,60863,Urban,Tablet,Fashion,114.78332998074386,14,1
1809,63,Female,30283,Suburban,Desktop,Technology,111.46568319187536,17,1
1810,32,Female,38279,Urban,Tablet,Travel,109.56547999736419,19,1
1811,42,Male,66999,Urban,Tablet,Fashion,63.89954493239702,16,0
1812,47,Male,82780,Rural,Mobile,Technology,46.416343125977875,15,0
1813,31,Male,42908,Urban,Tablet,Fashion,58.47906234402737,15,1
1814,24,Male,81584,Suburban,Desktop,Fashion,84.33804038103649,1,1
1815,34,Male,70225,Rural,Tablet,Technology,106.65974434018648,12,1
1816,61,Male,57952,Suburban,Tablet,Travel,28.803424845013748,10,1
1817,37,Female,57663,Urban,Mobile,Fashion,110.59221322309585,14,0
1818,53,Female,81381,Suburban,Tablet,Travel,98.74572667653725,10,1
1819,26,Male,67929,Suburban,Mobile,Travel,117.56844174549698,10,1
1820,55,Female,29343,Urban,Mobile,Travel,106.22895392739402,11,1
1821,39,Male,96173,Rural,Desktop,Technology,37.19279291456927,16,1
1822,19,Female,59791,Suburban,Desktop,Sports,17.184929804565485,9,0
1823,41,Female,49134,Urban,Desktop,Travel,17.90772327903269,15,0
1824,25,Male,67101,Rural,Desktop,Sports,38.490681636501755,14,1
1825,28,Male,89443,Rural,Mobile,Sports,75.631128258222,19,0
1826,30,Male,77530,Rural,Tablet,Fashion,97.49683750117484,9,0
1827,34,Female,66799,Suburban,Desktop,Travel,108.41378530287994,4,1
1828,25,Male,24827,Suburban,Desktop,Travel,76.73163920246176,7,1
1829,38,Female,82653,Suburban,Desktop,Travel,5.647600966026179,8,0
1830,35,Male,33699,Rural,Tablet,Sports,26.426429299631355,8,0
1831,47,Female,25313,Suburban,Desktop,Technology,16.46851344313731,19,0
1832,35,Female,33598,Urban,Tablet,Sports,46.78231469043615,15,0
1833,63,Male,48807,Suburban,Mobile,Travel,62.65536426788078,16,0
1834,64,Female,90423,Suburban,Mobile,Travel,9.990675536534496,9,1
1835,48,Female,89390,Rural,Mobile,Travel,45.07496721650036,12,0
1836,55,Male,65226,Suburban,Tablet,Sports,25.605662581912096,16,0
1837,49,Female,79550,Urban,Desktop,Travel,79.4130691197705,4,0
1838,28,Male,23558,Rural,Desktop,Fashion,58.3913224722991,5,0
1839,62,Male,95308,Urban,Desktop,Travel,61.96152939739951,8,0
1840,42,Male,70113,Rural,Desktop,Technology,54.18455562384803,1,0
1841,50,Male,72999,Rural,Desktop,Fashion,114.9422667059552,6,0
1842,55,Female,75878,Suburban,Tablet,Travel,29.69453938897977,15,0
1843,58,Female,56343,Urban,Mobile,Fashion,64.41638988204555,4,1
1844,25,Female,78219,Rural,Desktop,Travel,89.64199736201363,11,1
1845,28,Male,55186,Suburban,Mobile,Technology,69.0371075104747,5,0
1846,39,Female,56966,Rural,Tablet,Travel,111.83740185743213,18,1
1847,41,Female,53769,Rural,Tablet,Fashion,48.46636089874768,15,1
1848,58,Male,73218,Rural,Desktop,Technology,58.32271766391547,18,1
1849,34,Male,39229,Rural,Tablet,Sports,15.180066249693768,13,1
1850,29,Female,95209,Rural,Mobile,Technology,75.03489777097178,5,1
1851,63,Male,47877,Rural,Desktop,Technology,38.144376371532196,1,1
1852,49,Male,78001,Suburban,Desktop,Technology,23.435539544290418,18,0
1853,32,Male,58084,Rural,Mobile,Fashion,67.62109868401842,14,0
1854,33,Male,36806,Urban,Desktop,Technology,66.21568028868973,5,1
1855,39,Female,57034,Suburban,Desktop,Travel,13.725238740765468,6,0
1856,45,Male,60317,Urban,Mobile,Technology,85.29477715186437,16,1
1857,37,Male,75468,Rural,Desktop,Technology,76.73380192484808,12,0
1858,50,Male,39094,Urban,Desktop,Travel,26.73698751584718,18,0
1859,27,Male,77796,Rural,Mobile,Travel,58.98500914771504,2,0
1860,57,Male,30589,Rural,Tablet,Sports,87.8371353950344,13,1
1861,49,Male,77221,Suburban,Mobile,Technology,65.8851101622468,17,0
1862,50,Male,21657,Suburban,Desktop,Fashion,50.481243761110576,17,0
1863,19,Male,59531,Rural,Mobile,Technology,42.06892267930852,16,1
1864,50,Female,72227,Suburban,Desktop,Technology,75.19529466406617,18,1
1865,50,Male,23164,Urban,Desktop,Travel,112.99750030567766,8,0
1866,58,Female,61247,Suburban,Mobile,Sports,82.25065665491059,3,1
1867,30,Male,39601,Suburban,Desktop,Technology,13.595778918176283,17,0
1868,47,Male,70599,Urban,Tablet,Fashion,57.978771950445385,18,0
1869,50,Male,91545,Suburban,Desktop,Technology,107.44477512372217,6,1
1870,30,Male,24552,Rural,Mobile,Fashion,15.863178967124991,8,1
1871,43,Female,29417,Urban,Tablet,Travel,118.72070689581749,13,0
1872,39,Male,78579,Rural,Tablet,Sports,114.14298026922346,8,1
1873,56,Male,88207,Urban,Desktop,Technology,14.001565283935724,19,0
1874,19,Female,92055,Rural,Mobile,Sports,112.34253185169882,6,1
1875,55,Female,98270,Rural,Desktop,Technology,46.760247879838154,15,1
1876,56,Male,23722,Suburban,Desktop,Fashion,102.14155421372419,10,1
1877,43,Female,90442,Rural,Mobile,Sports,53.11408383702622,17,1
1878,63,Female,60031,Suburban,Mobile,Technology,55.698337960789324,1,1
1879,32,Female,99235,Urban,Desktop,Travel,77.9379554624174,7,0
1880,51,Male,41438,Rural,Tablet,Fashion,94.06490321673809,13,0
1881,59,Male,78819,Rural,Desktop,Sports,8.885752359048594,3,0
1882,61,Male,63856,Urban,Tablet,Technology,73.21293948562044,19,1
1883,57,Female,53576,Urban,Desktop,Sports,26.474294321197664,15,0
1884,28,Male,61938,Rural,Mobile,Technology,44.78419455426834,5,0
1885,20,Female,69028,Urban,Tablet,Fashion,45.0163966078499,11,1
1886,23,Male,79807,Suburban,Mobile,Travel,58.94193912543267,18,1
1887,26,Male,69877,Urban,Mobile,Fashion,43.42568736575994,3,1
1888,23,Female,63461,Urban,Mobile,Sports,17.346528621826792,6,0
1889,26,Male,60469,Rural,Mobile,Sports,21.747304930426914,3,0
1890,56,Female,40435,Suburban,Mobile,Technology,8.845368339526232,5,1
1891,48,Female,34191,Urban,Desktop,Fashion,59.07864481280674,9,0
1892,49,Male,47386,Suburban,Tablet,Technology,114.76148490809368,19,0
1893,58,Female,51721,Suburban,Desktop,Fashion,18.302650719533403,13,1
1894,29,Male,74786,Suburban,Desktop,Sports,113.82041669535444,6,0
1895,25,Male,33704,Rural,Desktop,Technology,89.33657419419076,11,1
1896,25,Female,76635,Urban,Mobile,Technology,78.31236233742877,14,0
1897,45,Male,22123,Rural,Desktop,Fashion,79.20694186220973,6,1
1898,37,Female,82993,Urban,Tablet,Travel,100.07367956557245,6,0
1899,64,Male,45416,Urban,Desktop,Fashion,17.295784403679455,17,0
1900,24,Male,21814,Rural,Mobile,Travel,63.046747210037296,11,1
1901,28,Male,98537,Suburban,Tablet,Fashion,85.16548089998723,15,1
1902,37,Male,70258,Suburban,Tablet,Sports,72.48435118345982,9,1
1903,33,Male,36508,Urban,Tablet,Technology,100.76959316767888,17,1
1904,21,Female,98916,Rural,Tablet,Fashion,13.311246536305422,7,0
1905,23,Female,55699,Suburban,Desktop,Sports,84.43061954240409,7,1
1906,39,Female,66335,Suburban,Mobile,Fashion,66.41318899424255,1,1
1907,43,Female,66806,Urban,Tablet,Technology,48.603499357693494,8,1
1908,20,Female,97853,Urban,Tablet,Fashion,44.131622956913546,5,1
1909,58,Female,83768,Rural,Mobile,Travel,76.39575276903219,19,1
1910,59,Male,55739,Urban,Desktop,Technology,107.46446808409046,8,0
1911,31,Male,54785,Suburban,Tablet,Travel,62.06023150162826,17,1
1912,28,Female,51980,Suburban,Desktop,Sports,99.84316386884582,19,1
1913,35,Female,21609,Suburban,Desktop,Sports,51.24798391205626,12,1
1914,29,Male,86253,Suburban,Desktop,Fashion,16.7753632212153,15,0
1915,40,Male,48141,Rural,Desktop,Travel,12.073159692743433,4,0
1916,29,Male,50009,Rural,Tablet,Travel,10.903452702222921,12,0
1917,30,Female,26782,Urban,Tablet,Technology,48.717266325132044,13,1
1918,42,Female,45933,Urban,Desktop,Travel,43.78234134612184,14,1
1919,62,Female,97154,Urban,Desktop,Travel,87.5627577165955,5,0
1920,36,Male,28307,Rural,Mobile,Technology,90.42447268225956,16,0
1921,63,Male,95874,Suburban,Mobile,Technology,10.84820641588008,7,1
1922,53,Female,58346,Urban,Mobile,Travel,30.42917523223672,15,1
1923,62,Female,70772,Suburban,Tablet,Fashion,36.54011276827347,13,1
1924,25,Male,92084,Urban,Mobile,Technology,67.97537817642308,16,0
1925,46,Male,60149,Urban,Tablet,Technology,21.61925074929928,12,1
1926,49,Male,47526,Urban,Tablet,Travel,20.40324023100004,7,1
1927,61,Male,88477,Urban,Tablet,Travel,113.53572225891517,16,0
1928,35,Female,25695,Urban,Tablet,Technology,97.48333433924482,13,0
1929,23,Male,59169,Suburban,Mobile,Travel,25.775313740484584,3,0
